-10,-15,-0.06
-15,-15,-0.07
-20,-15,-0.08
-25,-15,-0.09
-30,-15,-0.1
-35,-15,-0.12
-40,-15,-0.12
-45,-15,-0.13
-50,-15,-0.12
-55,-15,-0.12
-60,-15,-0.1
-65,-15,-0.08
-70,-15,-0.02
70,-10,-0.15
65,-10,-0.12
60,-10,-0.08
55,-10,-0.07
50,-10,-0.08
45,-10,-0.08
40,-10,-0.09
35,-10,-0.09
30,-10,-0.09
25,-10,-0.09
20,-10,-0.09
15,-10,-0.08
10,-10,-0.07
5,-10,-0.07
0,-10,-0.07
-5,-10,-0.05
-10,-10,-0.05
-15,-10,-0.07
-20,-10,-0.07
-25,-10,-0.08
-30,-10,-0.09
-35,-10,-0.11
-40,-10,-0.11
-45,-10,-0.11
-50,-10,-0.11
-55,-10,-0.1
-60,-10,-0.08
-65,-10,-0.07
-70,-10,-0.0
70,-5,-0.05
65,-5,-0.09
60,-5,-0.06
55,-5,-0.06
50,-5,-0.07
45,-5,-0.06
40,-5,-0.07
35,-5,-0.08
30,-5,-0.07
25,-5,-0.08
20,-5,-0.07
15,-5,-0.07
10,-5,-0.07
5,-5,-0.06
0,-5,-0.06
-5,-5,-0.05
-10,-5,-0.06
-15,-5,-0.06
-20,-5,-0.07
-25,-5,-0.08
-30,-5,-0.08
-35,-5,-0.08
-40,-5,-0.09
-45,-5,-0.09
-50,-5,-0.09
-55,-5,-0.08
-60,-5,-0.06
-65,-5,-0.04
-70,-5,0.03
70,0,-0.02
65,0,-0.08
60,0,-0.05
55,0,-0.04
50,0,-0.04
45,0,-0.05
40,0,-0.06
35,0,-0.06
30,0,-0.07
25,0,-0.06
20,0,-0.06
15,0,-0.06
10,0,-0.06
5,0,-0.06
0,0,-0.06
-5,0,-0.06
-10,0,-0.05
-15,0,-0.06
-20,0,-0.06
-25,0,-0.07
-30,0,-0.07
-35,0,-0.07
-40,0,-0.07
-45,0,-0.06
-50,0,-0.06
-55,0,-0.05
-60,0,-0.04
-65,0,-0.02
-70,0,0.06
-75,0,0.12
70,5,0.01
65,5,-0.05
60,5,-0.03
55,5,-0.02
50,5,-0.02
45,5,-0.03
40,5,-0.04
35,5,-0.05
30,5,-0.04
25,5,-0.05
20,5,-0.05
15,5,-0.05
10,5,-0.06
5,5,-0.06
0,5,-0.06
-5,5,-0.05
-10,5,-0.06
-15,5,-0.06
-20,5,-0.05
-25,5,-0.05
-30,5,-0.05
-35,5,-0.06
-40,5,-0.05
-45,5,-0.04
-50,5,-0.03
-55,5,-0.02
-60,5,-0.0
-65,5,0.02
-70,5,0.09
70,10,0.04
65,10,-0.02
60,10,0.01
55,10,-0.0
50,10,-0.01
45,10,-0.01
40,10,-0.02
35,10,-0.03
30,10,-0.03
25,10,-0.04
20,10,-0.04
15,10,-0.05
10,10,-0.05
5,10,-0.05
0,10,-0.06
-5,10,-0.05
-10,10,-0.06
-15,10,-0.05
-20,10,-0.05
-25,10,-0.04
-30,10,-0.04
-35,10,-0.04
-40,10,-0.03
-45,10,-0.02
-50,10,-0.01
-55,10,0.01
-60,10,0.03
-65,10,0.05
-70,10,0.12
70,15,0.07
65,15,0.02
60,15,0.04
55,15,0.03
50,15,0.03
45,15,0.01
40,15,-0.0
35,15,-0.01
30,15,-0.01
25,15,-0.02
20,15,-0.03
15,15,-0.03
10,15,-0.04
5,15,-0.05
0,15,-0.06
-5,15,-0.06
-10,15,-0.05
-15,15,-0.05
-20,15,-0.04
-25,15,-0.03
-30,15,-0.02
-35,15,-0.02
-40,15,-0.01
-45,15,-0.0
-50,15,0.02
-55,15,0.03
-60,15,0.07
-65,15,0.09
-70,15,0.15
70,20,0.1
65,20,0.04
60,20,0.06
55,20,0.05
50,20,0.05
45,20,0.04
40,20,0.02
35,20,0.01
30,20,0.01
25,20,-0.01
20,20,-0.02
15,20,-0.02
10,20,-0.04
5,20,-0.05
0,20,-0.06
-5,20,-0.06
-10,20,-0.05
-15,20,-0.05
-20,20,-0.04
-25,20,-0.03
-30,20,-0.01
-35,20,-0.0
-40,20,-0.0
-45,20,0.03
-50,20,0.05
-55,20,0.06
-60,20,0.09
-65,20,0.11
-70,20,0.18
70,25,0.13
65,25,0.08
60,25,0.09
55,25,0.08
50,25,0.06
