79,-12,-0.0
79,-11,-0.22
79,-10,-0.01
79,-9,-0.0
79,-8,0.01
79,-7,0.02
79,-6,0.03
79,-5,0.03
79,-4,0.04
79,-3,0.04
79,-2,0.05
79,-1,0.05
79,0,0.06
79,1,0.06
79,2,0.07
79,3,0.07
79,4,0.07
79,5,0.07
79,6,0.07
79,7,0.08
79,8,0.09
79,9,0.08
79,10,0.09
79,11,0.1
79,12,0.1
78,-17,-0.15
78,-16,-0.06
78,-15,-0.02
78,-14,0.01
78,-13,0.01
78,-12,-0.0
78,-11,0.01
78,-10,0.01
78,-9,0.01
78,-8,0.03
78,-7,0.02
78,-6,0.03
78,-5,0.03
78,-4,0.04
78,-3,0.04
78,-2,0.05
78,-1,0.06
78,0,0.06
78,1,0.06
78,2,0.07
78,3,0.07
78,4,0.07
78,5,0.09
78,6,0.08
78,7,0.09
78,8,0.09
78,9,0.09
78,10,0.1
78,11,0.1
78,12,0.1
78,13,0.1
78,14,0.11
78,15,0.12
78,16,0.12
78,17,0.12
77,-21,-0.22
77,-20,-0.14
77,-19,-0.07
77,-18,-0.02
77,-17,-0.01
77,-16,-0.0
77,-15,-0.0
77,-14,-0.0
77,-13,-0.0
77,-12,0.01
77,-11,0.01
77,-10,0.04
77,-9,0.02
77,-8,0.03
77,-7,0.03
77,-6,0.04
77,-5,0.04
77,-4,0.05
77,-3,0.05
77,-2,0.06
77,-1,0.06
77,0,0.06
77,1,0.07
77,2,0.07
77,3,0.07
77,4,0.08
77,5,0.08
77,6,0.08
77,7,0.09
77,8,0.09
77,9,0.09
77,10,0.1
77,11,0.1
77,12,0.11
77,13,0.11
77,14,0.11
77,15,0.12
77,16,0.12
77,17,0.13
77,18,0.13
77,19,0.13
77,20,0.13
77,21,0.13
76,-24,-0.2
76,-23,-0.14
76,-22,-0.08
76,-21,-0.05
76,-20,-0.03
76,-19,-0.02
76,-18,-0.0
76,-17,-0.0
76,-16,-0.0
76,-15,0.01
76,-14,-0.0
76,-13,-0.0
76,-12,0.01
76,-11,0.01
76,-10,0.02
76,-9,0.02
76,-8,0.03
76,-7,0.03
76,-6,0.03
76,-5,0.04
76,-4,0.04
76,-3,0.05
76,-2,0.05
76,-1,0.06
76,0,0.05
76,1,0.07
76,2,0.07
76,3,0.07
76,4,0.08
76,5,0.08
76,6,0.09
76,7,0.08
76,8,0.09
76,9,0.11
76,10,0.1
76,11,0.1
76,12,0.1
76,13,0.11
76,14,0.12
76,15,0.11
76,16,0.12
76,17,0.12
76,18,0.12
76,19,0.13
76,20,0.13
76,21,0.14
76,22,0.14
76,23,0.14
76,24,0.15
75,-27,-0.23
75,-26,-0.19
75,-25,-0.14
75,-24,-0.08
75,-23,-0.04
75,-22,-0.02
75,-21,-0.01
75,-20,-0.01
75,-19,-0.0
75,-18,-0.01
75,-17,-0.01
75,-16,-0.0
75,-15,0.01
75,-14,-0.0
75,-13,-0.0
75,-12,0.01
75,-11,0.01
75,-10,0.02
75,-9,0.03
75,-8,0.02
75,-7,0.03
75,-6,0.02
75,-5,0.04
75,-4,0.04
75,-3,0.05
75,-2,0.05
75,-1,0.05
75,0,0.05
75,1,0.07
75,2,0.07
75,3,0.07
75,4,0.07
75,5,0.07
75,6,0.08
75,7,0.08
75,8,0.09
75,9,0.09
75,10,0.09
75,11,0.1
75,12,0.1
75,13,0.1
75,14,0.1
75,15,0.11
75,16,0.11
75,17,0.12
75,18,0.12
75,19,0.12
75,20,0.12
75,21,0.13
75,22,0.14
75,23,0.14
75,24,0.13
75,25,0.14
75,26,0.14
75,27,0.14
74,-30,-0.34
74,-29,-0.27
74,-28,-0.2
74,-27,-0.14
74,-26,-0.09
74,-25,-0.05
74,-24,-0.03
74,-23,-0.02
74,-22,-0.02
74,-21,-0.02
74,-20,-0.02
74,-19,-0.02
74,-18,-0.0
74,-17,-0.02
74,-16,-0.01
74,-15,-0.0
74,-14,-0.0
74,-13,-0.01
74,-12,0.01
74,-11,-0.0
74,-10,0.01
74,-9,0.02
74,-8,0.02
74,-7,0.02
74,-6,0.02
74,-5,0.03
74,-4,0.03
74,-3,0.03
74,-2,0.03
74,-1,0.05
74,0,0.04
74,1,0.05
74,2,0.05
74,3,0.06
74,4,0.05
74,5,0.07
74,6,0.08
74,7,0.06
74,8,0.07
74,9,0.08
74,10,0.08
74,11,0.08
74,12,0.09
74,13,0.09
74,14,0.09
74,15,0.1
74,16,0.1
74,17,0.11
74,18,0.11
74,19,0.11
74,20,0.11
74,21,0.12
74,22,0.12
74,23,0.12
74,24,0.12
74,25,0.13
74,26,0.13
74,27,0.14
74,28,0.14
74,29,0.14
74,30,0.15
73,-32,-0.34
73,-31,-0.27
73,-30,-0.21
73,-29,-0.17
73,-28,-0.13
73,-27,-0.08
73,-26,-0.04
73,-25,-0.03
73,-24,-0.03
73,-23,-0.01
73,-22,-0.01
73,-21,-0.01
73,-20,-0.02
73,-19,-0.02
73,-18,-0.02
73,-17,-0.02
73,-16,-0.02
73,-15,-0.0
73,-14,-0.01
73,-13,-0.01
73,-12,-0.0
73,-11,-0.0
73,-10,-0.0
73,-9,0.02
73,-8,0.02
73,-7,0.02
73,-6,0.02
73,-5,0.02
73,-4,0.03
73,-3,0.03
73,-2,0.03
73,-1,0.03
73,0,0.04
73,1,0.05
73,2,0.05
73,3,0.05
73,4,0.05
73,5,0.07
73,6,0.07
73,7,0.06
73,8,0.07
73,9,0.07
73,10,0.08
73,11,0.08
73,12,0.08
73,13,0.08
73,14,0.09
73,15,0.09
73,16,0.09
73,17,0.1
73,18,0.1
73,19,0.1
73,20,0.11
73,21,0.11
73,22,0.11
73,23,0.11
73,24,0.12
73,25,0.12
73,26,0.13
73,27,0.13
73,28,0.12
73,29,0.13
73,30,0.14
73,31,0.14
73,32,0.14
72,-34,-0.17
72,-33,-0.29
72,-32,-0.21
72,-31,-0.17
72,-30,-0.13
72,-29,-0.1
72,-28,-0.06
72,-27,-0.04
72,-26,-0.02
72,-25,-0.02
72,-24,-0.02
72,-23,-0.03
72,-22,-0.01
72,-21,-0.01
72,-20,-0.01
72,-19,-0.03
72,-18,-0.01
72,-17,-0.01
72,-16,-0.02
72,-15,-0.02
72,-14,-0.0
72,-13,-0.0
72,-12,-0.01
72,-11,-0.0
72,-10,-0.0
72,-9,-0.0
72,-8,0.01
72,-7,0.01
72,-6,0.02
72,-5,0.01
72,-4,0.02
72,-3,0.01
72,-2,0.03
72,-1,0.03
72,0,0.05
72,1,0.04
72,2,0.04
72,3,0.05
72,4,0.05
72,5,0.05
72,6,0.05
72,7,0.07
72,8,0.07
72,9,0.06
72,10,0.07
72,11,0.07
72,12,0.07
72,13,0.07
72,14,0.08
72,15,0.09
72,16,0.09
72,17,0.08
72,18,0.09
72,19,0.09
72,20,0.09
72,21,0.1
72,22,0.1
72,23,0.1
72,24,0.1
72,25,0.11
72,26,0.11
72,27,0.11
72,28,0.12
72,29,0.12
72,30,0.12
72,31,0.13
72,32,0.13
72,33,0.14
72,34,0.14
71,-36,-0.18
71,-35,-0.25
71,-34,-0.19
71,-33,-0.14
71,-32,-0.11
71,-31,-0.09
71,-30,-0.09
71,-29,-0.05
71,-28,-0.03
71,-27,-0.02
71,-26,-0.01
71,-25,-0.02
71,-24,-0.01
71,-23,-0.02
71,-22,-0.01
71,-21,-0.01
71,-20,-0.02
71,-19,-0.02
71,-18,-0.01
71,-17,-0.02
71,-16,-0.02
71,-15,-0.02
71,-14,-0.01
71,-13,-0.01
71,-12,-0.01
71,-11,-0.0
71,-10,-0.0
71,-9,-0.0
71,-8,0.01
71,-7,0.01
71,-6,0.01
71,-5,0.01
71,-4,0.02
71,-3,0.01
71,-2,0.02
71,-1,0.03
71,0,0.04
71,1,0.03
71,2,0.04
71,3,0.04
71,4,0.04
71,5,0.05
71,6,0.05
71,7,0.06
71,8,0.07
71,9,0.06
71,10,0.07
71,11,0.07
71,12,0.07
71,13,0.07
71,14,0.07
71,15,0.08
71,16,0.08
71,17,0.08
71,18,0.08
71,19,0.08
71,20,0.09
71,21,0.09
71,22,0.1
71,23,0.09
71,24,0.1
71,25,0.1
71,26,0.1
71,27,0.11
71,28,0.11
71,29,0.12
71,30,0.12
71,31,0.12
71,32,0.13
71,33,0.12
71,34,0.14
71,35,0.14
71,36,0.15
70,-38,-0.18
70,-37,-0.22
70,-36,-0.17
70,-35,-0.14
70,-34,-0.13
70,-33,-0.11
70,-32,-0.1
70,-31,-0.09
70,-30,-0.05
70,-29,-0.03
70,-28,-0.02
70,-27,-0.02
70,-26,-0.02
70,-25,-0.01
70,-24,-0.01
70,-23,-0.01
70,-22,-0.01
70,-21,-0.0
70,-20,-0.01
70,-19,-0.02
70,-18,-0.02
70,-17,-0.01
70,-16,-0.01
