72,-21,-0.17
72,-18,-0.03
72,-15,-0.01
72,-12,-0.0
72,-9,0.01
72,-6,0.03
72,-3,0.03
72,0,0.05
72,3,0.06
72,6,0.06
72,9,0.07
72,12,0.08
72,15,0.09
72,18,0.1
72,21,0.1
69,-27,-0.15
69,-24,-0.02
69,-21,0.01
69,-18,-0.0
69,-15,0.01
69,-12,0.01
69,-9,0.02
69,-6,0.03
69,-3,0.04
69,0,0.04
69,3,0.05
69,6,0.07
69,9,0.07
69,12,0.07
69,15,0.08
69,18,0.09
69,21,0.09
69,24,0.09
69,27,0.11
66,-33,-0.13
66,-30,-0.06
66,-27,-0.0
66,-24,0.01
66,-21,0.01
66,-18,0.01
66,-15,0.01
66,-12,0.03
66,-9,0.03
66,-6,0.02
66,-3,0.03
66,0,0.03
66,3,0.04
66,6,0.06
66,9,0.06
66,12,0.07
66,15,0.07
66,18,0.08
66,21,0.08
66,24,0.1
66,27,0.1
66,30,0.1
66,33,0.11
63,-39,-0.12
63,-36,-0.13
63,-33,-0.09
63,-30,-0.04
63,-27,-0.0
63,-24,-0.0
63,-21,-0.0
63,-18,-0.0
63,-15,0.01
63,-12,0.01
63,-9,0.01
63,-6,0.02
63,-3,0.02
63,0,0.02
63,3,0.03
63,6,0.04
63,9,0.05
63,12,0.05
63,15,0.05
63,18,0.06
63,21,0.07
63,24,0.08
63,27,0.08
63,30,0.09
63,33,0.08
63,36,0.09
63,39,0.1
60,-45,-0.0
60,-42,-0.08
60,-39,-0.11
60,-36,-0.11
60,-33,-0.08
60,-30,-0.03
60,-27,-0.01
60,-24,-0.01
60,-21,-0.01
60,-18,-0.02
60,-15,-0.0
60,-12,-0.0
60,-9,-0.0
60,-6,0.01
60,-3,0.01
60,0,0.01
60,3,0.01
60,6,0.02
60,9,0.03
60,12,0.02
60,15,0.04
60,18,0.04
60,21,0.04
60,24,0.05
60,27,0.06
60,30,0.06
60,33,0.07
60,36,0.07
60,39,0.08
60,42,0.09
60,45,0.1
57,-48,0.04
57,-45,-0.06
57,-42,-0.09
57,-39,-0.11
57,-36,-0.11
57,-33,-0.08
57,-30,-0.04
57,-27,-0.02
57,-24,-0.02
57,-21,-0.01
57,-18,-0.02
57,-15,-0.01
57,-12,-0.01
57,-9,-0.0
57,-6,-0.0
57,-3,-0.0
57,0,-0.0
57,3,0.01
57,6,0.01
57,9,0.01
57,12,0.02
57,15,0.02
57,18,0.02
57,21,0.03
57,24,0.03
57,27,0.04
57,30,0.05
57,33,0.04
57,36,0.06
57,39,0.07
57,42,0.07
57,45,0.08
57,48,0.09
54,-51,0.06
54,-48,-0.07
54,-45,-0.09
54,-42,-0.11
54,-39,-0.12
54,-36,-0.13
54,-33,-0.1
54,-30,-0.05
54,-27,-0.03
54,-24,-0.03
54,-21,-0.03
54,-18,-0.03
54,-15,-0.03
54,-12,-0.01
54,-9,-0.02
54,-6,-0.02
54,-3,-0.01
54,0,-0.01
54,3,-0.0
54,6,-0.0
54,9,-0.0
54,12,0.01
54,15,-0.0
54,18,0.01
54,21,0.01
54,24,0.02
54,27,0.03
54,30,0.03
54,33,0.04
54,36,0.05
54,39,0.06
54,42,0.06
54,45,0.06
54,48,0.07
54,51,0.08
51,-54,0.06
51,-51,-0.08
51,-48,-0.09
51,-45,-0.11
51,-42,-0.12
51,-39,-0.12
51,-36,-0.13
51,-33,-0.1
51,-30,-0.06
51,-27,-0.03
51,-24,-0.04
51,-21,-0.03
51,-18,-0.03
51,-15,-0.03
51,-12,-0.03
51,-9,-0.03
51,-6,-0.02
51,-3,-0.03
51,0,-0.02
51,3,-0.01
51,6,-0.02
51,9,-0.01
51,12,-0.01
51,15,-0.0
51,18,-0.0
51,21,0.01
51,24,0.01
51,27,0.02
51,30,0.02
51,33,0.02
51,36,0.04
51,39,0.03
51,42,0.04
51,45,0.05
51,48,0.06
51,51,0.06
51,54,0.07
48,-57,0.09
48,-54,-0.06
48,-51,-0.09
48,-48,-0.11
48,-45,-0.11
48,-42,-0.12
48,-39,-0.14
48,-36,-0.14
48,-33,-0.11
48,-30,-0.06
48,-27,-0.05
48,-24,-0.04
48,-21,-0.05
48,-18,-0.03
48,-15,-0.03
48,-12,-0.03
48,-9,-0.04
48,-6,-0.03
48,-3,-0.02
48,0,-0.02
48,3,-0.03
48,6,-0.01
48,9,-0.02
48,12,-0.01
48,15,-0.01
48,18,-0.01
48,21,-0.0
48,24,-0.0
48,27,0.01
48,30,0.01
48,33,0.01
48,36,0.01
48,39,0.02
48,42,0.02
48,45,0.03
48,48,0.03
48,51,0.05
48,54,0.05
48,57,0.07
45,-60,0.1
45,-57,-0.04
45,-54,-0.07
45,-51,-0.08
45,-48,-0.1
45,-45,-0.11
45,-42,-0.13
45,-39,-0.14
45,-36,-0.15
45,-33,-0.12
45,-30,-0.07
45,-27,-0.04
45,-24,-0.04
45,-21,-0.04
45,-18,-0.04
45,-15,-0.04
45,-12,-0.04
45,-9,-0.04
45,-6,-0.04
45,-3,-0.03
45,0,-0.03
45,3,-0.03
45,6,-0.02
45,9,-0.02
45,12,-0.02
45,15,-0.02
45,18,-0.01
45,21,-0.01
45,24,-0.0
45,27,-0.0
45,30,0.01
45,33,-0.0
45,36,-0.0
45,39,0.01
45,42,-0.0
45,45,0.01
45,48,0.01
45,51,0.02
45,54,0.03
45,57,0.05
45,60,0.06
42,-60,0.1
42,-57,-0.03
42,-54,-0.07
42,-51,-0.09
42,-48,-0.09
42,-45,-0.11
42,-42,-0.13
42,-39,-0.14
42,-36,-0.15
42,-33,-0.12
42,-30,-0.06
42,-27,-0.04
42,-24,-0.05
42,-21,-0.05
42,-18,-0.03
42,-15,-0.04
42,-12,-0.03
42,-9,-0.04
42,-6,-0.04
42,-3,-0.03
42,0,-0.04
42,3,-0.04
42,6,-0.03
42,9,-0.03
42,12,-0.02
42,15,-0.02
42,18,-0.02
42,21,-0.02
42,24,-0.01
42,27,-0.01
42,30,-0.01
42,33,-0.01
42,36,-0.01
42,39,-0.0
42,42,-0.0
42,45,0.01
42,48,0.01
42,51,0.01
42,54,0.02
42,57,0.04
42,60,0.04
39,-63,0.12
39,-60,-0.03
39,-57,-0.05
39,-54,-0.08
39,-51,-0.09
39,-48,-0.1
39,-45,-0.12
39,-42,-0.14
39,-39,-0.15
39,-36,-0.15
39,-33,-0.12
39,-30,-0.07
39,-27,-0.05
39,-24,-0.05
39,-21,-0.04
39,-18,-0.04
39,-15,-0.04
39,-12,-0.04
39,-9,-0.04
39,-6,-0.04
39,-3,-0.04
39,0,-0.04
39,3,-0.03
39,6,-0.03
39,9,-0.03
39,12,-0.03
39,15,-0.03
39,18,-0.03
39,21,-0.03
39,24,-0.02
39,27,-0.02
39,30,-0.02
39,33,-0.02
39,36,-0.02
39,39,-0.02
39,42,-0.02
39,45,-0.01
39,48,-0.0
39,51,-0.0
39,54,0.01
39,57,0.01
39,60,0.02
39,63,0.03
36,-63,0.12
36,-60,-0.03
36,-57,-0.05
36,-54,-0.08
36,-51,-0.08
36,-48,-0.11
36,-45,-0.12
36,-42,-0.13
36,-39,-0.15
36,-36,-0.15
36,-33,-0.11
36,-30,-0.06
36,-27,-0.05
36,-24,-0.05
36,-21,-0.05
36,-18,-0.05
36,-15,-0.04
36,-12,-0.04
36,-9,-0.05
36,-6,-0.04
36,-3,-0.04
36,0,-0.04
36,3,-0.04
36,6,-0.03
36,9,-0.04
36,12,-0.04
36,15,-0.03
36,18,-0.03
36,21,-0.03
36,24,-0.03
36,27,-0.04
36,30,-0.03
36,33,-0.03
36,36,-0.03
36,39,-0.03
36,42,-0.02
36,45,-0.02
36,48,-0.02
36,51,-0.01
36,54,-0.0
36,57,-0.0
36,60,-0.0
36,63,0.02
33,-66,0.12
33,-63,-0.02
33,-60,-0.04
33,-57,-0.06
33,-54,-0.08
33,-51,-0.09
33,-48,-0.12
33,-45,-0.13
33,-42,-0.14
33,-39,-0.15
33,-36,-0.15
33,-33,-0.11
33,-30,-0.07
33,-27,-0.06
33,-24,-0.05
33,-21,-0.05
33,-18,-0.05
33,-15,-0.05
33,-12,-0.05
33,-9,-0.05
